pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
50.45,11H 1M 20.4789999999994S,13.4156,4.496297,2.9334,1.3382,1.5433964,13.396307,13.4083,38.4013,28.9453,4.6671,202.571,0,39680.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.225,11H 1M 21.4789999999994S,13.4155,4.496267,2.9335,1.3785,1.5436508,13.399729,13.4083,38.4012,28.9452,4.6654,202.495,0,39681.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.941,11H 1M 22.4789999999994S,13.4154,4.496245,2.9332,1.3779,1.5435999,13.399045,13.4082,38.4012,28.9452,4.6654,202.495,0,39682.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.928,11H 1M 23.4789999999994S,13.4154,4.496301,2.9334,1.3638,1.5437016,13.400414,13.4082,38.4017,28.9456,4.6664,202.54,0,39683.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.999,11H 1M 24.4789999999994S,13.4157,4.496282,2.9336,1.4009,1.543549,13.400414,13.4085,38.4013,28.9453,4.6661,202.524,0,39684.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.091,11H 1M 25.4789999999994S,13.4157,4.496271,2.9332,1.3847,1.5437525,13.39836,13.4085,38.4011,28.9452,4.6634,202.408,0,39685.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.234,11H 1M 26.4789999999994S,13.4156,4.496311,2.9325,1.4053,1.5438542,13.39836,13.4084,38.4015,28.9454,4.6621,202.353,0,39686.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.275,11H 1M 27.4789999999994S,13.4155,4.49633,2.9319,1.4164,1.5440069,13.401783,13.4082,38.4018,28.9457,4.6615,202.326,0,39687.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.102,11H 1M 28.4789999999994S,13.4155,4.496292,2.9321,1.3643,1.5437525,13.399729,13.4083,38.4015,28.9454,4.6669,202.561,0,39688.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.969,11H 1M 29.4789999999994S,13.4155,4.496232,2.9337,1.3576,1.5442612,13.399729,13.4083,38.401,28.945,4.6703,202.708,0,39689.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.032,11H 1M 30.4789999999994S,13.4154,4.496155,2.9343,1.3643,1.5436508,13.397676,13.4082,38.4003,28.9445,4.6678,202.599,0,39690.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.164,11H 1M 31.4789999999994S,13.4157,4.496228,2.9339,1.3552,1.5438542,13.399045,13.4085,38.4007,28.9448,4.6664,202.539,0,39691.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.117,11H 1M 32.4789999999994S,13.4157,4.496243,2.934,1.3801,1.5437525,13.400414,13.4085,38.4008,28.9449,4.6685,202.629,0,39692.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.1,11H 1M 33.4789999999994S,13.4157,4.496241,2.9346,1.4241,1.5434473,13.401098,13.4085,38.4008,28.9449,4.6703,202.709,0,39693.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.172,11H 1M 34.4789999999994S,13.4158,4.496266,2.9353,1.3929,1.5434981,13.399045,13.4086,38.4009,28.945,4.6721,202.787,0,39694.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.121,11H 1M 35.4789999999994S,13.4158,4.496265,2.936,1.3869,1.5435999,13.399729,13.4086,38.401,28.945,4.6724,202.801,0,39695.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.075,11H 1M 36.4789999999994S,13.4157,4.496236,2.9361,1.463,1.5436508,13.401783,13.4085,38.4007,28.9448,4.6726,202.807,0,39696.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.109,11H 1M 37.4789999999994S,13.4157,4.496255,2.9368,1.4588,1.5432438,13.399729,13.4085,38.4009,28.945,4.6748,202.903,0,39697.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.155,11H 1M 38.4789999999994S,13.4157,4.496264,2.9371,1.3635,1.5436508,13.400414,13.4085,38.401,28.945,4.6729,202.821,0,39698.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.14,11H 1M 39.4789999999994S,13.4158,4.496273,2.9364,1.2917,1.5434473,13.401783,13.4086,38.401,28.945,4.6705,202.719,0,39699.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.058,11H 1M 40.4789999999994S,13.4157,4.496261,2.936,1.324,1.5436508,13.39836,13.4085,38.401,28.945,4.668,202.61,0,39700.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.096,11H 1M 41.4789999999994S,13.4156,4.496331,2.9344,1.353,1.5437016,13.39836,13.4084,38.4018,28.9457,4.6645,202.455,0,39701.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.259,11H 1M 42.4789999999994S,13.4157,4.496328,2.934,1.3313,1.5434981,13.400414,13.4084,38.4016,28.9455,4.6673,202.577,0,39702.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.191,11H 1M 43.4789999999994S,13.4156,4.496274,2.9342,1.3379,1.5440069,13.399729,13.4084,38.4012,28.9452,4.668,202.61,0,39703.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.033,11H 1M 44.4789999999994S,13.4157,4.496307,2.9346,1.4371,1.5438034,13.401098,13.4085,38.4015,28.9454,4.6706,202.721,0,39704.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.054,11H 1M 45.4789999999994S,13.4157,4.496294,2.9351,1.5151,1.5439051,13.400414,13.4085,38.4013,28.9453,4.6689,202.646,0,39705.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.111,11H 1M 46.4789999999994S,13.4157,4.496305,2.9346,1.4044,1.5440069,13.39836,13.4085,38.4014,28.9453,4.6666,202.549,0,39706.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.158,11H 1M 47.4789999999994S,13.4156,4.496277,2.9343,1.5593,1.543956,13.399729,13.4084,38.4012,28.9452,4.6688,202.644,0,39707.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.261,11H 1M 48.4789999999994S,13.4158,4.496324,2.935,1.4681,1.544363,13.399729,13.4085,38.4015,28.9454,4.6712,202.747,0,39708.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.249,11H 1M 49.4789999999994S,13.4155,4.496251,2.9354,1.3751,1.544363,13.401098,13.4083,38.401,28.9451,4.6702,202.702,0,39709.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.089,11H 1M 50.4789999999994S,13.4154,4.496194,2.9353,1.3409,1.5441595,13.399729,13.4082,38.4007,28.9449,4.6694,202.671,0,39710.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.05,11H 1M 51.4789999999994S,13.4154,4.496178,2.9352,1.344,1.5442104,13.399729,13.4082,38.4006,28.9447,4.6693,202.665,0,39711.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.098,11H 1M 52.4789999999994S,13.4154,4.496249,2.935,1.3896,1.5440069,13.39836,13.4082,38.4012,28.9452,4.669,202.653,0,39712.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.122,11H 1M 53.4789999999994S,13.4155,4.496238,2.9354,1.3407,1.5438543,13.400414,13.4083,38.401,28.9451,4.6706,202.723,0,39713.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.149,11H 1M 54.4789999999994S,13.4155,4.496226,2.935,1.4134,1.5440069,13.400414,13.4083,38.4009,28.945,4.6696,202.679,0,39714.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.182,11H 1M 55.4789999999994S,13.4154,4.496175,2.936,1.5406,1.5441595,13.400414,13.4082,38.4004,28.9446,4.675,202.913,0,39715.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.202,11H 1M 56.4789999999994S,13.4154,4.496184,2.9368,1.5029,1.5435999,13.400414,13.4082,38.4005,28.9447,4.6733,202.839,0,39716.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.304,11H 1M 57.4789999999994S,13.4154,4.496179,2.9365,1.4205,1.5437016,13.401098,13.4081,38.4004,28.9446,4.671,202.737,0,39717.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.177,11H 1M 58.4789999999994S,13.4153,4.496188,2.9358,1.42,1.5434473,13.399729,13.4081,38.4007,28.9449,4.67,202.693,0,39718.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.88,11H 1M 59.4789999999994S,13.4153,4.496169,2.9356,1.3988,1.5431929,13.401098,13.4081,38.4006,28.9448,4.6667,202.552,0,39719.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.947,11H 2M 0.47899999999936S,13.4154,4.496139,2.9339,1.5249,1.543549,13.399729,13.4082,38.4002,28.9444,4.6647,202.465,0,39720.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.249,11H 2M 1.47899999999936S,13.4155,4.496259,2.9344,1.4701,1.5432946,13.399729,13.4082,38.4011,28.9452,4.6715,202.762,0,39721.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.286,11H 2M 2.47899999999936S,13.4155,4.496217,2.9358,1.4136,1.5434473,13.399729,13.4082,38.4007,28.9448,4.6742,202.879,0,39722.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.272,11H 2M 3.47899999999936S,13.4153,4.496169,2.9367,1.411,1.5433964,13.400414,13.4081,38.4004,28.9447,4.6758,202.948,0,39723.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.235,11H 2M 4.47899999999936S,13.4154,4.496186,2.9372,1.4422,1.5435999,13.399729,13.4081,38.4006,28.9448,4.6736,202.853,0,39724.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.058,11H 2M 5.47899999999936S,13.4153,4.496195,2.9371,1.468,1.5434473,13.401098,13.4081,38.4008,28.9449,4.674,202.869,0,39725.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.928,11H 2M 6.47899999999936S,13.4153,4.496151,2.9371,1.4005,1.5433964,13.402467,13.4081,38.4004,28.9446,4.6717,202.768,0,39726.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.011,11H 2M 7.47899999999936S,13.4153,4.496137,2.9362,1.382,1.5432946,13.39836,13.4081,38.4003,28.9445,4.6708,202.73,0,39727.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.192,11H 2M 8.47899999999936S,13.4153,4.49616,2.9364,1.3672,1.5434473,13.39836,13.4081,38.4004,28.9446,4.6714,202.755,0,39728.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.302,11H 2M 9.47899999999936S,13.4153,4.496161,2.9358,1.3816,1.5434473,13.399045,13.408,38.4004,28.9446,4.6679,202.602,0,39729.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.297,11H 2M 10.4789999999994S,13.4153,4.496158,2.9343,1.367,1.543549,13.399045,13.408,38.4004,28.9447,4.6659,202.517,0,39730.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.212,11H 2M 11.4789999999994S,13.4152,4.496157,2.9351,1.3862,1.5430911,13.400414,13.408,38.4005,28.9447,4.6728,202.817,0,39731.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.997,11H 2M 12.4789999999994S,13.4152,4.496141,2.9359,1.3677,1.5432946,13.401783,13.408,38.4004,28.9447,4.6721,202.786,0,39732.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.872,11H 2M 13.4789999999994S,13.4153,4.496155,2.9359,1.3378,1.5432438,13.401783,13.4081,38.4005,28.9447,4.6696,202.68,0,39733.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.155,11H 2M 14.4789999999994S,13.4153,4.496118,2.935,1.3324,1.5427859,13.39836,13.4081,38.4,28.9443,4.6667,202.553,0,39734.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.396,11H 2M 15.4789999999994S,13.4154,4.496183,2.9345,1.3413,1.5434981,13.401098,13.4081,38.4004,28.9446,4.6686,202.634,0,39735.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.135,11H 2M 16.4789999999994S,13.4154,4.496192,2.935,1.4011,1.5431929,13.397676,13.4082,38.4006,28.9448,4.672,202.78,0,39736.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.947,11H 2M 17.4789999999994S,13.4153,4.496179,2.9362,1.4019,1.543142,13.400414,13.4081,38.4006,28.9448,4.6737,202.857,0,39737.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.215,11H 2M 18.4789999999994S,13.4155,4.496201,2.9359,1.4215,1.5433964,13.399045,13.4082,38.4006,28.9448,4.6678,202.602,0,39738.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.288,11H 2M 19.4789999999994S,13.4155,4.496211,2.9347,1.432,1.5429894,13.399729,13.4083,38.4006,28.9448,4.6667,202.552,0,39739.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.028,11H 2M 20.4789999999994S,13.4154,4.496193,2.9343,1.451,1.5429385,13.400414,13.4082,38.4007,28.9449,4.6643,202.446,0,39740.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.016,11H 2M 21.4789999999994S,13.4155,4.49621,2.9328,1.4067,1.5432946,13.397676,13.4083,38.4008,28.9449,4.662,202.346,0,39741.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.153,11H 2M 22.4789999999994S,13.4155,4.496209,2.9325,1.4532,1.5430403,13.399729,13.4083,38.4007,28.9449,4.6654,202.495,0,39742.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.143,11H 2M 23.4789999999994S,13.4154,4.496186,2.9337,1.4676,1.5431929,13.399729,13.4082,38.4006,28.9448,4.6712,202.748,0,39743.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
50.02,11H 2M 24.4789999999994S,13.4153,4.496156,2.9352,1.435,1.543142,13.401098,13.4081,38.4004,28.9447,4.6727,202.814,0,39744.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.811,11H 2M 25.4789999999994S,13.4152,4.496137,2.9358,1.3787,1.5432946,13.397676,13.408,38.4005,28.9447,4.6711,202.745,0,39745.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.493,11H 2M 26.4789999999994S,13.4153,4.49615,2.9354,1.4271,1.5433455,13.400414,13.4081,38.4007,28.9448,4.6667,202.55,0,39746.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.233,11H 2M 27.4789999999994S,13.4154,4.496155,2.9343,1.4345,1.5432946,13.401783,13.4083,38.4007,28.9449,4.6671,202.569,0,39747.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
49.084,11H 2M 28.4789999999994S,13.4152,4.496119,2.9353,1.4806,1.5432438,13.400414,13.4081,38.4006,28.9448,4.674,202.867,0,39748.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
48.783,11H 2M 29.4789999999994S,13.4148,4.496032,2.9368,1.4471,1.5430911,13.400414,13.4078,38.4004,28.9447,4.6753,202.925,0,39749.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
